,C1,C2,C3,C4,C5,C6,C7,C8,Timestamp,effort
6606,173261.0,-15989.830078125,202400.5625,189194.265625,180966.109375,158019.984375,173896.859375,205588.84375,1172141.6151811,2.0
6607,173252.984375,-16006.4228515625,202385.546875,189179.4375,180963.6875,158008.0625,173896.09375,205591.515625,1172147.6171811002,2.0
6608,173268.4375,-16038.705078125,202362.515625,189158.515625,180993.484375,158016.890625,173922.65625,205620.6875,1172151.6191811,2.0
6609,173289.265625,-16076.2802734375,202338.953125,189135.625,181027.25,158031.8125,173955.84375,205653.875,1172156.6211811001,2.0
6610,173298.515625,-16111.2802734375,202315.015625,189110.96875,181043.265625,158038.921875,173973.25,205669.953125,1172161.6231811,2.0
6611,173305.71875,-16130.783203125,202301.71875,189096.765625,181049.84375,158042.40625,173979.5,205676.765625,1172166.6251811,2.0
6612,173308.828125,-16122.533203125,202309.484375,189103.71875,181045.9375,158049.03125,173978.25,205673.859375,1172174.6271811002,2.0
6613,173302.046875,-16091.34765625,202332.609375,189126.515625,181025.1875,158044.78125,173961.703125,205656.546875,1172178.6291811,2.0
6614,173287.703125,-16050.7685546875,202362.28125,189153.984375,180999.4375,158035.828125,173937.390625,205632.859375,1172183.6311811002,2.0
6615,173271.34375,-16014.5771484375,202385.359375,189178.6875,180981.796875,158025.5625,173917.125,205613.34375,1172187.6331811,2.0
6616,173261.953125,-15996.076171875,202395.5625,189189.03125,180977.3125,158018.125,173909.546875,205609.53125,1172191.6351811,2.0
6617,173254.703125,-16007.2822265625,202385.59375,189179.640625,180978.890625,158011.984375,173911.546875,205613.828125,1172197.6371811,2.0
6618,173260.859375,-16044.5234375,202358.515625,189154.6875,180992.8125,158013.265625,173928.703125,205634.28125,1172205.6391811,2.0
6619,173273.15625,-16088.0576171875,202328.65625,189125.21875,181019.09375,158022.375,173954.359375,205662.28125,1172210.6411811002,2.0
6620,173282.59375,-16117.7646484375,202309.109375,189105.109375,181037.59375,158033.0625,173972.4375,205680.4375,1172215.6431898999,2.0
6621,173285.6875,-16134.5498046875,202297.515625,189093.890625,181036.109375,158036.015625,173973.765625,205680.578125,1172220.6451898997,2.0
6622,173284.734375,-16123.6298828125,202307.671875,189103.09375,181028.34375,158038.296875,173963.953125,205670.90625,1172224.6471898998,2.0
6623,173269.953125,-16096.0693359375,202328.75,189123.796875,181000.4375,158028.28125,173941.828125,205649.109375,1172234.6491899,2.0
6624,173257.703125,-16049.7197265625,202362.75,189157.9375,180976.5625,158020.9375,173921.890625,205628.328125,1172250.6511898998,2.0
6625,173241.015625,-16004.6591796875,202391.984375,189187.03125,180954.234375,158011.03125,173898.90625,205604.296875,1172254.6531898999,2.0
6626,173224.421875,-15988.3037109375,202399.65625,189196.1875,180940.9375,157997.484375,173883.3125,205588.75,1172259.6551898997,2.0
6627,173221.03125,-16004.0390625,202381.921875,189183.6875,180948.65625,157990.421875,173888.125,205594.234375,1172266.6571898998,2.0
6628,173236.4375,-16037.609375,202358.9375,189162.09375,180979.65625,157998.859375,173916.078125,205622.796875,1172272.6591899,2.0
6629,173266.8125,-16079.3798828125,202332.953125,189136.234375,181023.140625,158018.703125,173954.453125,205663.75,1172277.6611898998,2.0
6630,173287.359375,-16105.939453125,202317.875,189118.59375,181049.375,158037.640625,173978.734375,205690.59375,1172285.6631898999,2.0
6631,173284.03125,-16125.298828125,202303.859375,189102.625,181044.078125,158037.015625,173972.765625,205685.0625,1172290.6651898997,2.0
6632,173273.734375,-16132.212890625,202297.09375,189096.09375,181023.515625,158027.234375,173954.9375,205664.703125,1172298.6671898998,2.0
6633,173269.859375,-16103.3642578125,202319.265625,189117.125,181006.6875,158024.953125,173940.34375,205648.640625,1172309.6691899,2.0
6634,173260.046875,-16058.7802734375,202352.21875,189148.96875,180978.609375,158017.75,173918.84375,205627.65625,1172318.6711898998,2.0
6635,173244.203125,-16016.8193359375,202380.109375,189176.765625,180954.53125,158005.96875,173895.859375,205605.390625,1172324.6731899,2.0
6636,173232.390625,-15995.7421875,202393.21875,189191.75,180945.515625,157996.203125,173882.078125,205594.28125,1172329.6751898997,2.0
6637,173230.484375,-16003.7529296875,202385.875,189185.6875,180956.484375,157992.859375,173885.75,205600.90625,1172335.6771898998,2.0
6638,173234.625,-16043.9033203125,202356.75,189156.84375,180978.359375,157994.484375,173903.578125,205620.21875,1172341.6791899,2.0
6639,173257.1875,-16087.3427734375,202327.65625,189129.046875,181013.75,158010.59375,173940.25,205655.125,1172346.6811898998,2.0
6640,173279.96875,-16106.98828125,202319.125,189120.078125,181042.171875,158033.109375,173969.484375,205684.875,1172351.6831899,2.0
6641,173281.171875,-16124.25,202307.875,189107.484375,181040.96875,158035.0625,173967.28125,205683.734375,1172356.6851898998,2.0
6642,173273.96875,-16118.623046875,202312.546875,189109.203125,181027.34375,158030.625,173955.515625,205668.140625,1172359.6871898999,2.0
6643,173261.46875,-16089.96484375,202335.234375,189130.8125,181007.125,158026.140625,173931.90625,205644.15625,1172364.6891898997,2.0
6644,173247.171875,-16048.00390625,202364.75,189160.609375,180983.140625,158017.125,173906.78125,205617.015625,1172369.6911898998,2.0
6645,173236.25,-16000.8916015625,202396.984375,189193.5625,180966.390625,158009.546875,173891.1875,205599.953125,1172373.6931899,2.0
6646,173227.375,-15974.857421875,202413.15625,189212.390625,180959.71875,158003.296875,173882.890625,205592.328125,1172383.6951898998,2.0
6647,173220.609375,-15989.49609375,202400.09375,189199.046875,180961.96875,157996.484375,173881.546875,205591.65625,1172388.6971898999,2.0
6648,173232.859375,-16026.689453125,202373.4375,189173.203125,180985.703125,158001.390625,173901.671875,205614.734375,1172394.6991898997,2.0
6649,173252.796875,-16075.755859375,202339.25,189139.765625,181015.375,158011.984375,173930.625,205646.6875,1172399.7011898998,2.0
6650,173279.96875,-16102.125,202324.171875,189123.703125,181046.9375,158029.859375,173963.375,205681.828125,1172404.7031899,2.0
6651,173289.125,-16114.904296875,202317.453125,189114.59375,181055.234375,158037.828125,173973.390625,205690.59375,1172415.7051898998,2.0
6652,173282.546875,-16109.0390625,202323.84375,189120.890625,181043.984375,158038.921875,173962.28125,205675.53125,1172421.7071898999,2.0
6653,173264.765625,-16088.2490234375,202337.90625,189133.328125,181018.609375,158028.28125,173934.28125,205647.15625,1172426.7091898997,2.0
6654,173245.734375,-16056.873046875,202358.359375,189151.265625,180993.390625,158015.65625,173908.390625,205622.890625,1172431.7111898998,2.0
6655,173237.34375,-16011.240234375,202390.3125,189183.921875,180974.03125,158009.828125,173895.625,205606.0625,1172435.7131899,2.0
6656,173230.140625,-15983.53515625,202409.140625,189204.671875,180963.734375,158003.53125,173890.03125,205599.0,1172443.7151898998,2.0
6657,173224.890625,-15993.6923828125,202399.609375,189196.03125,180968.265625,157998.390625,173891.953125,205605.671875,1172450.7171898999,2.0
6658,173231.90625,-16030.55078125,202374.625,189170.28125,180988.53125,158001.484375,173907.53125,205628.84375,1172454.7191898997,2.0
6659,173251.546875,-16075.8505859375,202344.296875,189141.578125,181014.9375,158010.546875,173936.625,205662.078125,1172459.7211898998,2.0
6660,173266.71875,-16110.6123046875,202320.984375,189115.59375,181038.015625,158020.234375,173962.09375,205689.734375,1172463.7231899,2.0
6661,173271.296875,-16127.25390625,202310.25,189104.0625,181051.234375,158030.4375,173972.109375,205700.234375,1172467.7251898998,2.0
6662,173268.25,-16118.765625,202320.03125,189111.015625,181045.546875,158035.4375,173966.625,205692.984375,1172472.7271899,2.0
6663,173258.46875,-16089.96484375,202341.296875,189132.90625,181021.328125,158030.953125,173945.15625,205670.859375,1172478.7291898998,2.0
6664,173240.15625,-16051.341796875,202369.234375,189159.46875,180988.859375,158017.796875,173914.640625,205641.484375,1172484.7311898998,2.0
6665,173221.171875,-16009.904296875,202395.421875,189187.453125,180964.4375,158003.78125,173888.65625,205619.40625,1172493.7331899,2.0
6666,173207.734375,-15993.453125,202402.375,189195.796875,180950.953125,157991.140625,173878.359375,205610.203125,1172497.7351898998,2.0
6667,173206.296875,-16001.51171875,202395.171875,189190.359375,180953.71875,157987.421875,173887.171875,205620.796875,1172510.7371899,2.0
6668,173214.265625,-16039.611328125,202367.328125,189165.09375,180972.546875,157989.234375,173908.546875,205643.484375,1172518.7391898998,2.0
6669,173233.8125,-16085.3876953125,202334.046875,189132.953125,181005.921875,158000.875,173942.96875,205678.96875,1172523.7411898999,2.0
6670,173257.515625,-16119.1484375,202313.40625,189110.0625,181030.578125,158014.453125,173971.71875,205710.203125,1172528.7431898997,2.0
6671,173264.46875,-16130.591796875,202308.4375,189102.09375,181036.640625,158023.515625,173979.203125,205716.96875,1172534.7451898998,2.0
6672,173256.796875,-16127.3486328125,202311.25,189104.15625,181026.625,158023.0,173967.671875,205704.0,1172541.7471899,2.0
6673,173250.265625,-16097.4990234375,202334.578125,189126.515625,181012.984375,158022.84375,173951.546875,205685.0625,1172546.7491898998,2.0
6674,173235.625,-16052.5341796875,202368.046875,189160.375,180988.765625,158017.84375,173924.28125,205657.171875,1172551.7511898999,2.0
6675,173215.984375,-16018.6298828125,202388.21875,189181.390625,180959.671875,158000.828125,173894.234375,205627.234375,1172555.7531898997,2.0
6676,173205.109375,-15996.791015625,202401.46875,189194.984375,180952.140625,157991.1875,173885.75,205618.03125,1172559.7551898998,2.0
6677,173206.96875,-15998.3173828125,202400.328125,189194.84375,180963.734375,157993.046875,173897.625,205630.421875,1172564.7571899,2.0
6678,173217.984375,-16029.359375,202378.765625,189175.71875,180987.671875,157999.34375,173920.84375,205655.984375,1172573.7591898998,2.0
6679,173233.71875,-16080.8095703125,202342.203125,189138.484375,181015.75,158007.828125,173948.21875,205682.109375,1172585.7611898999,2.0
6680,173254.5625,-16113.47265625,202320.078125,189115.59375,181040.109375,158022.375,173972.109375,205706.4375,1172590.7631898997,2.0
6681,173268.25,-16127.3486328125,202314.203125,189108.578125,181050.375,158032.390625,173977.921875,205714.921875,1172596.7651898998,2.0
6682,173264.953125,-16123.7734375,202318.546875,189109.390625,181040.015625,158031.671875,173962.140625,205701.28125,1172603.7671899,2.0
6683,173255.703125,-16099.8837890625,202337.953125,189127.234375,181020.609375,158026.046875,173938.71875,205679.203125,1172608.7691898998,2.0
6684,173244.40625,-16059.734375,202366.90625,189155.359375,180997.390625,158017.21875,173915.453125,205653.265625,1172613.7711898999,2.0
6685,173235.859375,-16012.6220703125,202400.421875,189189.125,180980.28125,158012.453125,173899.8125,205636.375,1172617.7731898997,2.0
6686,173231.765625,-15984.8232421875,202419.25,189210.71875,180975.890625,158009.40625,173895.421875,205633.65625,1172622.7751898998,2.0
6687,173226.5625,-15993.1669921875,202410.765625,189202.46875,180978.703125,158002.6875,173899.234375,205639.203125,1172629.7771899,2.0
6688,173232.625,-16023.6845703125,202390.125,189183.921875,180996.578125,158006.640625,173919.03125,205659.125,1172641.7791898998,2.0
6689,173243.5,-16073.0849609375,202356.5,189149.546875,181020.0,158011.9375,173938.96875,205682.296875,1172647.7811899,2.0
6690,173263.28125,-16102.8876953125,202336.53125,189130.140625,181047.84375,158027.671875,173966.0,205710.625,1172652.7831898998,2.0
6691,173270.0,-16122.4384765625,202324.609375,189116.3125,181055.328125,158033.34375,173972.578125,205715.734375,1172658.7851898998,2.0
6692,173271.296875,-16117.669921875,202330.75,189120.5,181050.84375,158037.203125,173967.671875,205710.0,1172664.7871898997,2.0
6693,173262.71875,-16088.1064453125,202352.21875,189142.0625,181032.828125,158035.4375,173951.125,205692.890625,1172674.7891898998,2.0
6694,173245.265625,-16051.818359375,202378.578125,189167.671875,181002.359375,158024.71875,173925.65625,205664.703125,1172679.7911899,2.0
6695,173224.515625,-16014.5302734375,202402.328125,189191.078125,180973.40625,158008.546875,173900.09375,205640.046875,1172685.7931898998,2.0
6696,173209.5,-15993.787109375,202412.859375,189202.609375,180959.109375,157995.390625,173884.3125,205625.21875,1172690.7951898999,2.0
6697,173208.875,-16000.701171875,202406.625,189197.375,180968.734375,157994.765625,173889.75,205633.71875,1172697.7971898997,2.0
6698,173220.375,-16032.0771484375,202384.453125,189176.296875,180995.53125,158003.484375,173915.125,205660.421875,1172713.7991898998,2.0
6699,173241.109375,-16077.234375,202354.84375,189147.875,181031.203125,158015.9375,173949.21875,205695.984375,1172719.8011899,2.0
6700,173255.609375,-16111.2802734375,202332.71875,189125.609375,181053.953125,158027.71875,173969.09375,205717.78125,1172724.8031898998,2.0
6701,173259.46875,-16130.01953125,202321.265625,189111.390625,181052.890625,158030.4375,173969.671875,205716.109375,1172732.8051898999,2.0
6702,173260.515625,-16126.1103515625,202327.703125,189115.359375,181041.453125,158029.1875,173960.5625,205705.765625,1172739.8071898997,2.0
6703,173250.890625,-16096.83203125,202350.21875,189136.8125,181020.515625,158025.046875,173941.25,205687.21875,1172744.8091898998,2.0
6704,173232.953125,-16055.109375,202378.765625,189166.28125,180994.4375,158015.9375,173916.40625,205662.515625,1172750.8111899,2.0
6705,173213.5,-16019.25,202401.375,189187.984375,180968.59375,158000.578125,173889.515625,205634.71875,1172755.8131898998,2.0
6706,173203.484375,-15998.173828125,202413.25,189200.375,180958.25,157989.90625,173881.078125,205629.28125,1172760.8151898999,2.0
6707,173206.296875,-15996.744140625,202415.53125,189202.953125,180971.828125,157993.859375,173896.140625,205647.640625,1172765.8171898997,2.0
6708,173212.59375,-16030.1220703125,202392.265625,189181.25,180993.484375,157997.90625,173918.40625,205674.09375,1172769.8191898998,2.0
6709,173231.4375,-16070.5576171875,202366.90625,189156.65625,181026.90625,158013.359375,173951.21875,205710.625,1172773.8211899,2.0
6710,173250.265625,-16105.6064453125,202342.109375,189131.953125,181051.984375,158025.90625,173976.015625,205737.65625,1172781.8231898998,2.0
6711,173257.703125,-16126.77734375,202327.234375,189114.78125,181058.421875,158031.484375,173985.78125,205747.765625,1172786.8251899,2.0
6712,173259.140625,-16118.2421875,202337.0,189122.515625,181053.65625,158036.96875,173984.734375,205746.25,1172790.8271898997,2.0
6713,173246.453125,-16091.1572265625,202358.65625,189143.390625,181027.578125,158030.8125,173961.703125,205723.9375,1172795.8291898998,2.0
6714,173227.0,-16049.5771484375,202388.5,189174.0,180997.4375,158020.5625,173934.625,205697.328125,1172800.8311899,2.0
6715,173206.6875,-16004.8017578125,202415.390625,189203.71875,180975.65625,158009.921875,173909.734375,205674.671875,1172805.8331898998,2.0
6716,173186.984375,-15988.11328125,202421.640625,189210.8125,180961.25,157993.765625,173890.515625,205656.265625,1172812.8351899,2.0
6717,173186.03125,-15995.50390625,202414.96875,189204.578125,180970.6875,157989.28125,173899.140625,205667.1875,1172818.8371898998,2.0
6718,173195.09375,-16031.076171875,202389.5,189181.25,180993.25,157994.046875,173923.5625,205693.796875,1172822.8391898999,2.0
6719,173217.453125,-16074.27734375,202360.984375,189154.40625,181028.671875,158011.453125,173958.984375,205731.796875,1172827.8411898997,2.0
6720,173242.78125,-16100.8369140625,202345.390625,189137.046875,181059.1875,158033.15625,173993.796875,205767.703125,1172832.8431898998,2.0
6721,173258.28125,-16114.904296875,202338.53125,189127.75,181070.640625,158045.875,174009.875,205783.53125,1172838.8451899,2.0
6722,173257.328125,-16111.9951171875,202341.765625,189130.859375,181060.578125,158049.171875,174000.90625,205773.765625,1172850.8471898998,2.0
6723,173249.5,-16087.962890625,202359.03125,189148.875,181042.59375,158043.640625,173979.921875,205751.15625,1172855.8491898999,2.0
6724,173235.34375,-16046.5732421875,202389.3125,189179.296875,181022.0,158036.875,173955.265625,205725.734375,1172861.8511898997,2.0
6725,173214.171875,-16007.234375,202415.25,189205.1875,181000.640625,158026.375,173927.703125,205696.75,1172866.8531898998,2.0
6726,173202.4375,-15979.767578125,202432.171875,189223.125,180988.71875,158018.890625,173910.921875,205683.6875,1172870.8551899,2.0
6727,173198.90625,-15987.587890625,202422.734375,189215.734375,180985.046875,158009.59375,173909.15625,205685.546875,1172877.8571898998,2.0
6728,173206.5,-16023.7802734375,202396.21875,189190.3125,181004.015625,158009.265625,173926.09375,205703.71875,1172881.8591898999,2.0
6729,173229.46875,-16065.07421875,202370.09375,189165.421875,181042.640625,158027.328125,173963.46875,205740.625,1172886.8611898997,2.0
6730,173245.453125,-16105.6533203125,202342.25,189135.328125,181064.578125,158035.578125,173984.828125,205763.3125,1172890.8631898998,2.0
6731,173259.609375,-16123.1533203125,202332.046875,189122.65625,181071.828125,158044.875,173996.5625,205773.421875,1172895.8651899,2.0
6732,173265.625,-16109.8017578125,202347.25,189135.71875,181071.59375,158055.28125,173996.09375,205773.09375,1172899.8671898998,2.0
6733,173250.6875,-16086.626953125,202362.9375,189152.125,181044.796875,158044.96875,173968.328125,205744.8125,1172908.8691898999,2.0
6734,173237.34375,-16051.1513671875,202388.5,189177.4375,181019.09375,158033.8125,173941.828125,205717.296875,1172918.8711898997,2.0
6735,173229.859375,-16001.369140625,202425.5,189212.875,181004.0625,158031.4375,173928.953125,205701.75,1172926.8731898998,2.0
6736,173219.984375,-15976.9072265625,202440.46875,189227.453125,180994.765625,158022.703125,173919.21875,205691.078125,1172931.8751899,2.0
6737,173219.84375,-15980.8173828125,202437.46875,189225.265625,181006.171875,158022.28125,173927.421875,205699.75,1172938.8771898998,2.0
6738,173221.796875,-16019.107421875,202409.4375,189199.90625,181025.09375,158022.703125,173941.53125,205714.78125,1172942.8791899,2.0
6739,173243.5,-16060.353515625,202383.109375,189172.296875,181060.578125,158040.25,173976.578125,205749.78125,1172949.8811898998,2.0
6740,173266.8125,-16091.5390625,202364.46875,189153.59375,181085.75,158056.9375,174005.09375,205780.203125,1172956.8831898998,2.0
6741,173274.109375,-16110.6123046875,202352.5,189139.390625,181084.84375,158058.609375,174007.34375,205785.15625,1172960.8851899,2.0
6742,173268.671875,-16109.0390625,202355.59375,189139.109375,181069.59375,158053.265625,173993.84375,205773.5625,1172965.8871898998,2.0
6743,173263.046875,-16082.669921875,202378.015625,189159.421875,181051.328125,158051.703125,173976.109375,205756.265625,1172976.8891899,2.0
6744,173250.3125,-16038.7529296875,202410.046875,189191.796875,181027.34375,158043.78125,173950.40625,205730.609375,1172981.8911898998,2.0
6745,173227.71875,-16003.8486328125,202431.515625,189214.34375,180998.640625,158024.8125,173916.40625,205695.84375,1172987.8931898999,2.0
6746,173210.21875,-15985.5859375,202440.578125,189223.453125,180980.9375,158008.40625,173897.953125,205678.875,1172991.8951898997,2.0
6747,173209.359375,-15989.97265625,202436.609375,189220.546875,180989.234375,158008.40625,173905.921875,205688.453125,1172997.8971898998,2.0
6748,173223.84375,-16015.7685546875,202419.6875,189205.140625,181019.515625,158020.421875,173935.390625,205719.0625,1173005.8991899,2.0
6749,173245.15625,-16055.2041015625,202394.125,189180.921875,181054.09375,158036.734375,173968.140625,205754.96875,1173010.9011898998,2.0
6750,173262.328125,-16093.4462890625,202368.609375,189154.078125,181071.203125,158043.59375,173989.890625,205778.484375,1173016.9031898999,2.0
6751,173269.15625,-16118.0029296875,202351.96875,189135.328125,181073.734375,158044.5,173995.703125,205783.671875,1173021.9051898997,2.0
6752,173268.625,-16113.85546875,202357.890625,189139.4375,181065.90625,158045.6875,173989.453125,205777.53125,1173025.9071898998,2.0
6753,173261.1875,-16085.197265625,202379.203125,189161.03125,181047.359375,158043.921875,173973.15625,205758.171875,1173031.9091899,2.0
6754,173249.734375,-16044.80859375,202409.90625,189190.21875,181028.671875,158038.34375,173953.796875,205738.765625,1173039.9111898998,2.0
6755,173231.1875,-16002.3701171875,202438.046875,189217.78125,181007.5,158028.90625,173933.34375,205719.59375,1173047.9131898999,2.0
6756,173221.03125,-15969.8017578125,202458.9375,189241.859375,181000.296875,158024.8125,173926.75,205715.203125,1173053.9151898997,2.0
6757,173211.78125,-15973.1396484375,202454.359375,189239.671875,180999.78125,158018.65625,173929.90625,205719.5,1173058.9171898998,2.0
6758,173217.796875,-16004.515625,202431.703125,189218.453125,181020.859375,158023.1875,173949.59375,205740.046875,1173062.9191899,2.0
6759,173233.25,-16056.6337890625,202395.984375,189181.5,181053.75,158031.53125,173974.625,205769.140625,1173067.9211898998,2.0
6760,173257.1875,-16091.0615234375,202374.25,189159.703125,181083.890625,158047.84375,174000.90625,205801.265625,1173073.9231899,2.0
6761,173267.765625,-16103.4599609375,202367.71875,189151.734375,181091.046875,158059.71875,174011.625,205815.90625,1173077.9251898997,2.0
6762,173265.1875,-16100.884765625,202371.578125,189154.9375,181082.40625,158061.5625,174005.671875,205810.859375,1173081.9271898998,2.0
6763,173252.796875,-16078.091796875,202388.59375,189170.328125,181062.0,158054.5625,173986.890625,205792.40625,1173085.9291899,2.0
6764,173237.0625,-16041.470703125,202415.15625,189195.328125,181038.828125,158044.5,173961.609375,205767.515625,1173090.9311898998,2.0
6765,173224.609375,-15995.6474609375,202446.53125,189227.265625,181024.046875,158040.6875,173942.015625,205746.8125,1173095.9331899,2.0
6766,173210.40625,-15972.376953125,202459.734375,189241.140625,181015.421875,158033.390625,173930.8125,205734.46875,1173100.9351898998,2.0
6767,173208.96875,-15979.958984375,202451.390625,189234.703125,181020.953125,158029.046875,173937.71875,205743.859375,1173110.9371898999,2.0
6768,173221.375,-16007.6630859375,202433.03125,189217.5,181039.3125,158036.78125,173964.765625,205774.140625,1173121.9391898997,2.0
6769,173239.390625,-16047.4306640625,202407.578125,189193.125,181066.203125,158050.515625,173994.65625,205807.0,1173130.9411898998,2.0
6770,173250.453125,-16092.25390625,202376.15625,189160.421875,181082.46875,158054.515625,174010.203125,205824.359375,1173140.9431899,2.0
6771,173263.234375,-16103.3642578125,202372.1875,189155.453125,181098.859375,158069.859375,174025.21875,205839.140625,1173149.9451898998,2.0
6772,173262.0,-16093.5419921875,202382.96875,189164.84375,181091.140625,158074.59375,174018.3125,205830.078125,1173171.9471898999,2.0
6773,173248.59375,-16071.0830078125,202398.609375,189180.828125,181067.921875,158065.953125,173993.171875,205805.75,1173177.9491898997,2.0
6774,173235.34375,-16033.5546875,202425.40625,189206.765625,181044.453125,158056.515625,173967.765625,205782.0625,1173183.9511898998,2.0
6775,173219.078125,-15994.455078125,202450.875,189232.984375,181020.234375,158042.875,173944.15625,205759.359375,1173187.9531899,2.0
6776,173212.453125,-15965.7021484375,202471.46875,189254.265625,181011.5625,158036.734375,173936.09375,205752.546875,1173197.9551898998,2.0
6777,173211.015625,-15973.9033203125,202462.078125,189245.4375,181016.9375,158030.71875,173940.671875,205757.109375,1173202.9571898999,2.0
6778,173224.890625,-16005.3740234375,202440.578125,189224.6875,181046.40625,158039.6875,173968.1875,205787.734375,1173206.9591898997,2.0
6779,173243.59375,-16049.5771484375,202412.765625,189196.703125,181079.453125,158054.03125,174000.421875,205822.546875,1173221.9611898998,2.0
6780,173263.953125,-16082.8134765625,202392.609375,189175.15625,181104.0625,158069.203125,174025.3125,205848.390625,1173241.9631899,2.0
6781,173272.4375,-16104.080078125,202378.625,189160.28125,181108.78125,158073.875,174030.375,205854.109375,1173259.9651898998,2.0
6782,173271.578125,-16105.7490234375,202378.96875,189159.9375,181099.046875,158074.296875,174020.9375,205841.609375,1173270.9671898999,2.0
6783,173262.8125,-16080.9052734375,202398.1875,189176.15625,181077.03125,158068.625,173999.375,205819.921875,1173281.9691898997,2.0
6784,173243.5,-16047.478515625,202421.109375,189198.421875,181044.796875,158053.984375,173968.484375,205788.25,1173300.9711898998,2.0
6785,173221.890625,-16015.5791015625,202441.4375,189218.59375,181018.140625,158035.828125,173941.34375,205759.5,1173310.9731899,2.0
6786,173211.015625,-15988.3505859375,202458.078125,189236.65625,181007.6875,158026.765625,173930.28125,205748.484375,1173319.9751898998,2.0
6787,173213.6875,-15982.7724609375,202461.21875,189242.296875,181016.03125,158027.484375,173933.71875,205756.015625,1173326.9771899,2.0
6788,173226.8125,-16005.18359375,202448.296875,189230.078125,181042.6875,158037.4375,173956.46875,205780.484375,1173333.9791898998,2.0
6789,173236.53125,-16056.2529296875,202412.71875,189194.421875,181066.53125,158043.359375,173980.59375,205807.140625,1173344.9811898998,2.0
6790,173254.609375,-16094.017578125,202387.96875,189169.0,181091.140625,158054.796875,174005.671875,205833.796875,1173350.9831899,2.0
6791,173263.5625,-16115.5712890625,202375.71875,189154.453125,181102.109375,158062.625,174016.15625,205844.421875,1173358.9851898998,2.0
6792,173269.25,-16109.9921875,202381.734375,189158.890625,181100.34375,158068.8125,174019.546875,205845.71875,1173364.9871899,2.0
6793,173262.140625,-16081.810546875,202404.5625,189180.78125,181080.984375,158067.484375,174006.296875,205832.640625,1173374.9891898998,2.0
6794,173241.25,-16052.7724609375,202424.265625,189199.90625,181048.265625,158051.40625,173975.875,205802.65625,1173383.9911898999,2.0
6795,173225.375,-16013.8623046875,202448.484375,189225.078125,181025.390625,158040.296875,173951.734375,205779.296875,1173396.9931898997,2.0
6796,173220.078125,-15981.4853515625,202471.90625,189248.53125,181019.375,158037.25,173942.203125,205772.0,1173406.9951898998,2.0
6797,173221.984375,-15978.337890625,202474.0,189252.34375,181026.140625,158038.6875,173947.734375,205777.0,1173411.9971899,2.0
6798,173229.421875,-16004.6591796875,202456.78125,189235.28125,181048.703125,158045.453125,173968.578125,205798.84375,1173417.9991898998,2.0
6799,173248.78125,-16046.0009765625,202429.703125,189209.390625,181084.375,158060.328125,173999.953125,205832.546875,1173424.0011898999,2.0
6800,173267.71875,-16081.0478515625,202407.765625,189186.3125,181111.6875,158074.875,174025.359375,205858.0625,1173431.0031898997,2.0
6801,173281.921875,-16100.5029296875,202395.9375,189173.71875,181125.140625,158085.984375,174037.1875,205871.171875,1173445.0051898998,2.0
6802,173284.84375,-16096.7841796875,202402.375,189177.015625,181123.9375,158093.140625,174035.46875,205868.265625,1173457.0071899,2.0
6803,173280.0625,-16071.9892578125,202422.640625,189195.421875,181109.265625,158091.796875,174021.9375,205853.015625,1173463.0091898998,2.0
6804,173268.859375,-16031.791015625,202452.5,189224.6875,181088.234375,158086.609375,174002.0,205833.75,1173470.0111898999,2.0
6805,173249.453125,-15985.251953125,202483.484375,189257.40625,181058.578125,158074.734375,173977.6875,205808.609375,1173480.0131898997,2.0
6806,173227.953125,-15960.9814453125,202496.9375,189273.328125,181036.109375,158058.8125,173955.9375,205784.71875,1173490.0151898998,2.0
6807,173220.46875,-15969.373046875,202487.0625,189264.65625,181037.78125,158050.265625,173954.9375,205786.0625,1173497.0171899,2.0
6808,173227.46875,-16003.7529296875,202461.03125,189238.28125,181060.484375,158053.515625,173972.296875,205810.234375,1173513.0191898998,2.0
6809,173245.359375,-16051.388671875,202428.75,189206.953125,181094.421875,158064.953125,174004.09375,205844.0,1173517.0211898999,2.0
6810,173261.953125,-16087.3896484375,202406.234375,189184.109375,181119.75,158078.15625,174031.09375,205872.515625,1173523.0231898997,2.0
6811,173273.578125,-16105.939453125,202396.5625,189171.859375,181132.53125,158088.703125,174043.109375,205885.671875,1173528.0251898998,2.0
6812,173276.484375,-16102.8876953125,202401.8125,189177.109375,181129.09375,158096.09375,174040.625,205883.484375,1173538.0271899,2.0
6813,173264.421875,-16081.4296875,202418.5,189194.03125,181108.3125,158091.234375,174021.3125,205864.828125,1173544.0291898998,2.0
6814,173252.03125,-16037.5126953125,202452.5,189225.3125,181086.703125,158085.453125,174000.765625,205843.375,1173551.0311899,2.0
6815,173232.953125,-15991.3076171875,202483.828125,189258.890625,181062.046875,158073.96875,173973.484375,205815.71875,1173562.0331898998,2.0
6816,173212.171875,-15970.8037109375,202492.3125,189269.796875,181040.3125,158054.5625,173950.265625,205793.359375,1173568.0351898998,2.0
6817,173212.265625,-15976.1923828125,202485.578125,189264.359375,181044.265625,158047.21875,173956.078125,205802.515625,1173572.0371898997,2.0
6818,173225.375,-16007.8056640625,202462.65625,189241.671875,181069.6875,158052.359375,173983.265625,205833.609375,1173586.0391898998,2.0
